uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF
"6c3b395e-e7fa-43c2-be80-722e88a23435","DELA_041.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7sEpp1g657JWs=","A00000082008","2019-05-07T16:43Z","Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7sbwqsh/d+RzM=","A00000082173","OK","2019-05-09T19:37Z","0000-0002-9190-7358",3.890,"2019-05-09T19:40Z","2019-05-14T20:48Z",1.660,"0000-0002-9190-7358",4,27814.1,100,59.7,0.427,"0000-0002-9190-7358",,
"3ab8b0cc-2b4b-4e07-9b39-bebbcd6c0206","DELA_041.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2AoFvrS0X312I=","A00000082009","2019-05-07T16:59Z","Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2An/wpkZicAn4=","A00000082174","OK","2019-05-09T19:45Z","0000-0002-9190-7358",2.810,"2019-05-09T19:48Z","2019-05-14T20:46Z",0.820,"0000-0002-9190-7358",7,20052.8,100,40.9,0.292,"0000-0002-9190-7358",,
"dcb057c2-a20b-4714-b55c-81e665229407","DELA_005.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDYdJeu4tHqmY=","A00000082010","2019-05-07T18:29Z","Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDrUdvcmxlLh4=","A00000082183","OK","2019-05-09T21:59Z","0000-0002-9190-7358",5.630,"2019-05-09T22:02Z","2019-05-14T20:19Z",1.900,"0000-0002-9190-7358",1,33018.7,100,57.5,0.337,"0000-0002-9190-7358",,
"6128cbf5-bde8-448f-acba-912dd7b75100","DELA_005.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJ3C5JoJ+WcSk=","A00000082011","2019-05-07T18:52Z","Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJjoqKqXzwiCU=","A00000082205","OK","2019-05-11T02:22Z","0000-0002-9190-7358",3.120,"2019-05-11T02:23Z","2019-05-14T20:18Z",1.170,"0000-0002-9190-7358",1,18092.8,100,64.7,0.375,"0000-0002-9190-7358",,
"1c547e47-4487-4dd1-9af9-3baa25ccb413","DELA_005.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9WN5cBBMdQjQ=","A00000082012","2019-05-07T19:16Z","Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9ZvnzxoyQ0Nw=","A00000082216","OK","2019-05-11T02:12Z","0000-0002-9190-7358",4.040,"2019-05-11T02:16Z","2019-05-14T20:33Z",1.210,"0000-0002-9190-7358",1,38849.7,100,31.1,0.300,"0000-0002-9190-7358",,
"c3250bd1-fbc3-43be-8d94-34dc4d942c49","DELA_008.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+tmV/PVibmf4=","A00000082013","2019-05-08T14:20Z","Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+KXtLv6UiFng6G8pzmDALdA==","A00000082180","OK","2019-05-09T20:57Z","0000-0002-9190-7358",3.010,"2019-05-09T21:00Z","2019-05-14T20:26Z",0.970,"0000-0002-9190-7358",8,19674.0,100,49.3,0.322,"0000-0002-9190-7358",,
"ebb87a7e-5adc-4e06-a778-0cb1fbb6ac0d","DELA_037.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OalGts2J8xLKg=","A00000082014","2019-05-08T16:05Z","Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OaioPWTZoV7JM=","A00000082178","OK","2019-05-09T20:34Z","0000-0002-9190-7358",2.830,"2019-05-09T20:35Z","2019-05-14T20:38Z",1.150,"0000-0002-9190-7358",4,20267.4,100,56.7,0.406,"0000-0002-9190-7358",,
"10e13358-7750-49be-a45b-076f681238a2","DELA_037.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrR9qUnVaIwU8=","A00000082015","2019-05-08T17:16Z","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrMgzDRaU7eL0=","A00000082179","OK","2019-05-09T20:42Z","0000-0002-9190-7358",2.310,"2019-05-09T20:45Z","2019-05-14T20:24Z",1.080,"0000-0002-9190-7358",1,16929.1,100,63.8,0.468,"0000-0002-9190-7358",,
"e783c36d-6dd1-498b-afaa-d15f15346ad6","DELA_016.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfv+t8Y/nJ2SnsCDs4+txM2lgRy4pqupRVo=","A00000082016","2019-05-08T19:43Z","Nc+HNMhlqfv+t8Y/nJ2SnsCDs4+txM2l8dNGxn0wDcc=","A00000082181","OK","2019-05-09T21:03Z","0000-0002-9190-7358",1.520,"2019-05-09T21:16Z","2019-05-14T20:21Z",0.690,"0000-0002-9190-7358",21,2870.2,100,240.4,0.454,"0000-0002-9190-7358",,
"105b5b7f-b7e0-4a95-b6ef-5e0e596d9e4e","DELA_016.basePlot.cfc","D08","DELA","distributed","Nc+HNMhlqfv+t8Y/nJ2Snk1GVa66/yFi6bXUILtqX9o=","A00000082017","2019-05-08T20:24Z","Nc+HNMhlqfv+t8Y/nJ2Snk1GVa66/yFiWdAAyJJIehk=","A00000082204","OK","2019-05-11T02:32Z","0000-0002-9190-7358",1.740,"2019-05-11T02:39Z","2019-05-14T20:16Z",0.750,"0000-0002-9190-7358",23,3221.8,100,232.8,0.431,"0000-0002-9190-7358",,
"b7a8892a-d663-4f41-9f2a-feacd591c1dc","DELA_047.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfuiM/ESpgon1dGZAo/aOCEku2xVwGdn3gE=","A00000082018","2019-05-13T15:48Z","Nc+HNMhlqfuiM/ESpgon1dGZAo/aOCEkk6sdHG3fcHcLMjR9zawqKQ==","A00000082465","OK","2019-05-20T21:06Z","0000-0002-9190-7358",2.400,"2019-05-20T21:11Z","2019-06-06T17:45Z",1.100,"0000-0002-9190-7358",1,13864.1,100,79.3,0.458,"0000-0002-9190-7358",,
"eab4061a-e7ca-4807-a444-46af658dd77a","DELA_047.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfuiM/ESpgon1QCjFYsTDbXojsncXbDw2/k=","A00000082019","2019-05-13T16:32Z","Nc+HNMhlqfuiM/ESpgon1QCjFYsTDbXoXL+1bfpMlzRV74aGJdqcPQ==","A00000082464","OK","2019-05-20T21:22Z","0000-0002-9190-7358",4.250,"2019-05-20T21:25Z","2019-06-06T17:43Z",1.830,"0000-0002-9190-7358",1,28968.0,100,63.2,0.431,"0000-0002-9190-7358",,
"825f611f-5e8b-4cc5-b628-f2b12272b2d6","DELA_056.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfv/LCuEtQfoKTuGdBDwOh4rjRnt30frl50=","A00000082020","2019-05-13T17:56Z","Nc+HNMhlqfv/LCuEtQfoKTuGdBDwOh4rOy+dBINBA5K9D9b0IWG1Ug==","A00000082463","OK","2019-05-20T21:53Z","0000-0002-9190-7358",0.200,"2019-05-20T21:55Z","2019-06-06T17:47Z",0.050,"0000-0002-9190-7358",70,1237.6,100,40.4,0.250,"0000-0002-9190-7358",,
"a19bee6b-3f41-455a-8c05-34311e34362c","DELA_056.basePlot.cfc","D08","DELA","tower","Nc+HNMhlqfv/LCuEtQfoKUhE6bUgZfIwFIuuX2K8oIY=","A00000082021","2019-05-13T18:50Z","Nc+HNMhlqfv/LCuEtQfoKUhE6bUgZfIwxx5kUrXIEOgubOniNp1wow==","A00000082462","OK","2019-05-20T22:15Z","0000-0002-9190-7358",0.140,"2019-05-20T22:16Z","2019-06-06T17:46Z",0.040,"0000-0002-9190-7358",79,579.1,100,69.1,0.286,"0000-0002-9190-7358",,
