uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,cnSampleID,cnSampleCode,collectDate,analysisDate,co2Trapped,d15N,d13C,nitrogenPercent,carbonPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF
"ac604c8a-28b5-4f2a-a7d7-4e97f19ff611","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","5DDwl49GZC3WCKTZyT8iubLpOWSKvs9jgcf4UykO+rE=","A00000066444","5DDwl49GZC3WCKTZyT8iubLpOWSKvs9ju7zPMhn/1C0=","A00000066385","2019-01-16T19:34Z","2019-11-12","N",,-30.0,,51.70,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"426384aa-6a0f-4eb8-9d13-915655da591f","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","5DDwl49GZC3WCKTZyT8iubLpOWSKvs9jgcf4UykO+rE=","A00000066444","5DDwl49GZC3WCKTZyT8iubLpOWSKvs9ju7zPMhn/1C0=","A00000066385","2019-01-16T19:34Z","2020-02-06","Y",-10.8,,0.82,,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%","Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"8c77e35a-9bfd-4697-a79d-1f06cfc5f13b","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","5DDwl49GZC1xf3xkjPyN8s3C/1QQ1Nw2jgkvuSzxdxw=","A00000066441","5DDwl49GZC1xf3xkjPyN8s3C/1QQ1Nw2Uv8jnIXrlbM=","A00000066405","2019-01-16T19:57Z","2020-02-06","Y",-10.3,,1.05,,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%","Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"092b8ce0-7106-4152-889e-a154b4d653e2","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","5DDwl49GZC1xf3xkjPyN8s3C/1QQ1Nw2jgkvuSzxdxw=","A00000066441","5DDwl49GZC1xf3xkjPyN8s3C/1QQ1Nw2Uv8jnIXrlbM=","A00000066405","2019-01-16T19:57Z","2019-11-12","N",,-30.6,,49.48,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"e37eed81-d3d1-4193-b500-e9c4c94b381a","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","5DDwl49GZC0v9RFpGRmIUPlLH4n4xHTTLwX+10XNisI=","A00000066442","5DDwl49GZC0v9RFpGRmIUPlLH4n4xHTTGe23AepUBoU=","A00000066300","2019-01-16T20:11Z","2020-02-06","Y",-9.1,,0.68,,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%","Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"f4e6beb3-f456-4d2d-a047-4ebaf96e4ba5","PUUM_015.basePlot.cfc","D20","PUUM","PUUM_015","distributed","5DDwl49GZC0v9RFpGRmIUPlLH4n4xHTTLwX+10XNisI=","A00000066442","5DDwl49GZC0v9RFpGRmIUPlLH4n4xHTTGe23AepUBoU=","A00000066300","2019-01-16T20:11Z","2019-11-12","N",,-29.3,,51.76,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"af70017f-257c-4d71-92e0-3c8b64dedc53","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","5DDwl49GZC2ae6g80oaLlGQaFllLk6IfRT4z7Oy/Yzs=","A00000066439","5DDwl49GZC2ae6g80oaLlGQaFllLk6If+g1Vvl5+41M=","A00000066371","2019-01-16T21:51Z","2020-02-06","Y",-0.9,,2.25,,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%","Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"4c998b8d-a13d-4062-9adf-3dbfb27ddcbf","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","5DDwl49GZC2ae6g80oaLlGQaFllLk6IfRT4z7Oy/Yzs=","A00000066439","5DDwl49GZC2ae6g80oaLlGQaFllLk6If+g1Vvl5+41M=","A00000066371","2019-01-16T21:51Z","2019-11-12","N",,-29.6,,55.10,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"3b04d3fa-f2b0-4696-8204-1fecaeb86447","PUUM_004.basePlot.cfc","D20","PUUM","PUUM_004","distributed","5DDwl49GZC2ZHSjqmHJACCnDH7Od5lkKL/JkluU9AM4=","A00000066451","5DDwl49GZC2ZHSjqmHJACCnDH7Od5lkKA4FC1n/V3pk=","A00000066283","2019-01-16T22:04Z","2020-02-06","Y",-9.9,,0.58,,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%","Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"90ca3ebc-cb04-4d6d-98c2-d2eb3706f222","PUUM_004.basePlot.cfc","D20","PUUM","PUUM_004","distributed","5DDwl49GZC2ZHSjqmHJACCnDH7Od5lkKL/JkluU9AM4=","A00000066451","5DDwl49GZC2ZHSjqmHJACCnDH7Od5lkKA4FC1n/V3pk=","A00000066283","2019-01-16T22:04Z","2019-11-12","N",,-29.5,,51.15,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"547f24c9-f0b9-44c0-b3ca-4d0fbe24fd18","PUUM_004.basePlot.cfc","D20","PUUM","PUUM_004","distributed","5DDwl49GZC0a7Ogbd29ik185KlceSA5a5P/dfzp/x4Y=","A00000066428","5DDwl49GZC0a7Ogbd29ik185KlceSA5af5qVGg46ylI=","A00000066379","2019-01-16T22:19Z","2019-11-12","N",,-26.4,,46.88,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"6755d8c2-b8f9-4e2f-bbf1-7825e828b85d","PUUM_004.basePlot.cfc","D20","PUUM","PUUM_004","distributed","5DDwl49GZC0a7Ogbd29ik185KlceSA5a5P/dfzp/x4Y=","A00000066428","5DDwl49GZC0a7Ogbd29ik185KlceSA5af5qVGg46ylI=","A00000066379","2019-01-16T22:19Z","2020-02-06","Y",-8.4,,1.22,,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%","Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"899e7b41-98a0-46c5-9aea-2c24089d38f0","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLL9kVYlHly/M=","A00000066449","5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLJLyHwncA/OM=","A00000066303","2019-01-16T22:50Z","2020-02-06","Y",-4.6,,0.61,,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%","Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"38865621-12d1-47eb-a7dc-eb51eb23341d","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLL9kVYlHly/M=","A00000066449","5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLJLyHwncA/OM=","A00000066303","2019-01-16T22:50Z","2020-02-06","Y",-4.8,,0.56,,,"OK","OK","OK","OK",2,,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%","Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"82ce6a73-383c-4eb6-9a27-dada58c70b49","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLL9kVYlHly/M=","A00000066449","5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLJLyHwncA/OM=","A00000066303","2019-01-16T22:50Z","2019-11-12","N",,-30.8,,54.22,,"OK","OK","OK","OK",2,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"16b914cf-74f6-46eb-93ed-3a6574b03485","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLL9kVYlHly/M=","A00000066449","5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLJLyHwncA/OM=","A00000066303","2019-01-16T22:50Z","2019-11-12","N",,-30.8,,53.51,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"6b615231-30e6-4527-b419-b6e0ab9f3c32","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxKIgVq0sD3UM=","A00000066436","5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxDu7sXuI3ZWI=","A00000066265","2019-01-16T22:53Z","2019-11-12","N",,-31.8,,51.68,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"15e0c894-d178-400c-9988-01502a7e197e","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxKIgVq0sD3UM=","A00000066436","5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxDu7sXuI3ZWI=","A00000066265","2019-01-16T22:53Z","2020-02-06","Y",-5.1,,0.95,,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%","Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"169a8f97-a86a-4b04-b7c6-15fa27810c09","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","5DDwl49GZC1QV8Wxd65gxfyYByZrP9IlMrAZQkCp158=","A00000066447","5DDwl49GZC1QV8Wxd65gxfyYByZrP9IlLsPVE44C7oE=","A00000066282","2019-01-16T23:21Z","2019-11-12","N",,-30.6,,54.09,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"ac1c8a20-aa24-488b-9047-4c4e4d02c35a","PUUM_034.basePlot.cfc","D20","PUUM","PUUM_034","tower","5DDwl49GZC1QV8Wxd65gxfyYByZrP9IlMrAZQkCp158=","A00000066447","5DDwl49GZC1QV8Wxd65gxfyYByZrP9IlLsPVE44C7oE=","A00000066282","2019-01-16T23:21Z","2020-02-06","Y",-5.5,,0.69,,,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%","Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
