uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"ff3d172d-7d6b-4aa3-a8fe-0fc6430d7004","GUAN_007.basePlot.cfc","D04","GUAN","GUAN_007","distributed","xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXBaRIowYiH6k=","A00000005673","xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXQfAnpiD3SR8=","A00000005852","2018-04-27T11:59Z","2020-09-30",1,0.202,25,0.070,0.869,3.866,0.258,0.159,33.1,26.6,8.9,62.3,10.4,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","yOg/B621B2rBEidHmvFsEQ==",
"365cfb3b-875f-469a-9378-e2a3ba3e4d1c","GUAN_003.basePlot.cfc","D04","GUAN","GUAN_003","distributed","xIqeKa1cF5wMpbmu91XFc/mrtqEJApmBlmQHM/GjOGU=","A00000007243","xIqeKa1cF5wMpbmu91XFc/mrtqEJApmBOiz+GYbrKLFDH/M5fpXQVQ==","A00000005850","2018-04-27T13:14Z","2020-09-30",1,0.195,25,0.208,1.649,1.165,0.978,0.298,16.6,25.4,18.4,22.6,14.6,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","yOg/B621B2rBEidHmvFsEQ==",
"0ccbcad8-723c-4db9-88c8-86bb809d9ae0","GUAN_003.basePlot.cfc","D04","GUAN","GUAN_003","distributed","xIqeKa1cF5w1nHnXZJaXrn135RaJdyucJQgfIA9El9U=","A00000007241","xIqeKa1cF5w1nHnXZJaXrn135RaJdyuckEQPuHwCWdM=","A00000005845","2018-04-27T13:33Z","2020-09-30",1,0.198,25,0.141,1.258,0.859,0.386,0.170,16.2,45.3,5.8,16.9,16.9,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","yOg/B621B2rBEidHmvFsEQ==",
"06d0abcc-51ca-4bb0-a101-8f9d72d59564","GUAN_003.basePlot.cfc","D04","GUAN","GUAN_003","distributed","xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKNVO1lR8omq1I=","A00000007242","xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKNKzLn+eqJwLQ=","A00000005847","2018-04-27T13:54Z","2020-09-30",1,0.205,25,0.119,1.758,2.073,0.237,0.181,15.3,22.1,10.0,41.2,12.4,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","yOg/B621B2rBEidHmvFsEQ==",
"e7fda7f1-4259-4588-a73e-9349c0ec064d","GUAN_010.basePlot.cfc","D04","GUAN","GUAN_010","distributed","xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtgx/WU/6i1rs=","A00000005674","xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtmF/oN29AmJkz/3qZxwAeIw==","A00000005861","2018-04-27T14:35Z","2020-09-30",1,0.203,25,0.052,0.036,0.051,0.341,0.139,0.3,13.7,14.0,91.7,12.4,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","yOg/B621B2rBEidHmvFsEQ==",
"66230a0f-3f58-4370-82d7-51ef2771fe49","GUAN_010.basePlot.cfc","D04","GUAN","GUAN_010","distributed","xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSepDQ3YzWlhM=","A00000005675","xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSZD+kElW16zQ=","A00000005862","2018-04-27T15:45Z","2020-09-30",1,0.200,25,0.088,1.528,3.744,0.187,0.207,32.9,24.9,16.8,98.8,12.7,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","yOg/B621B2rBEidHmvFsEQ==",
"4549b3ef-85e6-45ca-a81d-56dbc3173e0a","GUAN_010.basePlot.cfc","D04","GUAN","GUAN_010","distributed","xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++22Q/7SyuYY8=","A00000007252","xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++ZRX8RGIUB3A=","A00000005866","2018-04-27T16:25Z","2020-09-30",1,0.201,25,0.060,0.535,1.561,0.510,0.170,4.6,15.6,4.1,44.1,9.7,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","yOg/B621B2rBEidHmvFsEQ==",
"142bcdb3-ebf7-4262-9772-5f1975c01c0e","GUAN_049.basePlot.cfc","D04","GUAN","GUAN_049","tower","xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMO3mZRrAKh4M8=","A00000005676","xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMOmrewvJ65uf0=","A00000007007","2018-04-30T13:50Z","2020-09-30",1,0.193,25,0.146,1.379,0.776,0.317,0.215,22.3,28.7,8.6,31.1,21.2,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","yOg/B621B2rBEidHmvFsEQ==",
"7457bed2-a7be-4216-b645-b638daa17830","GUAN_049.basePlot.cfc","D04","GUAN","GUAN_049","tower","xIqeKa1cF5xOrWWSAns41AVTeBtlBodSNtAyxvjB+f4=","A00000005677","xIqeKa1cF5xOrWWSAns41AVTeBtlBodSMllJmti/WPZ8lYbEdU7QYQ==","A00000007004","2018-04-30T14:19Z","2020-09-30",1,0.202,25,0.102,4.057,2.328,1.171,0.237,23.8,26.4,9.9,101.8,8.2,"OK","sample value outlier","OK","sample value outlier - reanalysis not possible","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","yOg/B621B2rBEidHmvFsEQ==",
"60d81876-3d92-482d-aa0e-61b1ee02fb26","GUAN_049.basePlot.cfc","D04","GUAN","GUAN_049","tower","xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLw3BIuZQv+7Y=","A00000007236","xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLWsaxwN5TJaw=","A00000005906","2018-04-30T14:23Z","2020-09-30",1,0.197,25,0.098,1.071,2.986,0.237,0.149,30.0,20.2,10.7,80.0,10.7,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","yOg/B621B2rBEidHmvFsEQ==",
