uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"19146180-39b3-447c-8c4a-1649c4b49bbc","UNDE_043.basePlot.cfc","D05","UNDE","UNDE_043","tower","WnrB9gmiM7KmN8z5JA0LD8CEV3b/8VW7sn51kRyvvTA=",,"WnrB9gmiM7KmN8z5JA0LD8CEV3b/8VW7ZzqMzqRUZxTZxa+BMxjNVA==","A00000076969","2019-06-12T21:53Z","2019-12-10",1,0.455,8.32,9.77,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"f3b07ddf-47bc-42b9-947c-650277414ac2","UNDE_049.basePlot.cfc","D05","UNDE","UNDE_049","tower","WnrB9gmiM7K3lFvPe4rkt+JbammpugJwB3+gAB7QzT8=",,"WnrB9gmiM7K3lFvPe4rkt+JbammpugJwuF/YKvgkjPI=","A00000077132","2019-06-13T14:28Z","2019-12-10",1,0.485,7.20,6.93,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"f2cfae3c-1355-40a2-a0b5-0b01cb93dea4","UNDE_049.basePlot.cfc","D05","UNDE","UNDE_049","tower","WnrB9gmiM7JBlwf0kg4PxQtWhOnvEt0/14Q0Ppw2Yy8=",,"WnrB9gmiM7JBlwf0kg4PxQtWhOnvEt0/EE3D7SlPNcpI2i5kg+0+Eg==","A00000077097","2019-06-13T15:05Z","2019-12-10",1,0.469,16.59,15.83,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"3f25dbb9-9917-4ad4-b1aa-7f7cf063dc44","UNDE_049.basePlot.cfc","D05","UNDE","UNDE_049","tower","WnrB9gmiM7LSV5HlKEzEqo3hjTUQS3TIJYUJX89GHXg=",,"WnrB9gmiM7LSV5HlKEzEqo3hjTUQS3TIX2QvuDshLhs=","A00000077099","2019-06-13T16:02Z","2019-12-10",1,0.465,8.40,11.08,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"d7b51b7c-9406-47f3-bcf1-97380aed57b8","UNDE_001.basePlot.cfc","D05","UNDE","UNDE_001","distributed","WnrB9gmiM7KE42ljwWfLWitN1Xoj1pgf51DqXPCl7Yk=",,"WnrB9gmiM7KE42ljwWfLWitN1Xoj1pgfNkN0c3m9cwEurclMxeXkuQ==","A00000077183","2019-06-13T17:46Z","2019-12-10",1,0.459,5.54,12.44,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"260db910-3495-4fc6-aa33-d38cc6cbd368","UNDE_003.basePlot.cfc","D05","UNDE","UNDE_003","distributed","WnrB9gmiM7J2iXXyXFMl3ThAIePwl82x7paul32GQUc=",,"WnrB9gmiM7J2iXXyXFMl3ThAIePwl82xfjj1H1SnDBOMmxs6+lBlgQ==","A00000077148","2019-06-13T19:13Z","2019-12-10",1,0.468,6.81,8.10,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"dfc0ccbf-b70c-478a-a9c1-b6fc0265b02f","UNDE_011.basePlot.cfc","D05","UNDE","UNDE_011","distributed","WnrB9gmiM7KTU20jre6nB1u+wdYl6Nc9xXS66P5BPQw=",,"WnrB9gmiM7KTU20jre6nB1u+wdYl6Nc9leMpuUWpGGU=","A00000077133","2019-06-13T20:29Z","2019-12-10",1,0.464,11.60,13.86,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"d7d59bd2-af05-4374-9b34-392bf9a89e6a","UNDE_014.basePlot.cfc","D05","UNDE","UNDE_014","distributed","WnrB9gmiM7JycIzkm/+HI3G9lIM1wUpHW3keJ6uXzpw=",,"WnrB9gmiM7JycIzkm/+HI3G9lIM1wUpHdxgdEjc+fbxTnWYPun64dw==","A00000076957","2019-06-17T20:45Z","2019-12-10",1,0.463,5.50,11.76,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"46a17641-4530-4375-859f-0324454583cc","UNDE_014.basePlot.cfc","D05","UNDE","UNDE_014","distributed","WnrB9gmiM7IGbrw8rGLETvA2FKqXGtZgnK7KJzwxECc=",,"WnrB9gmiM7IGbrw8rGLETvA2FKqXGtZgpeQcmE2mKrU=","A00000076952","2019-06-17T21:40Z","2019-12-10",1,0.490,18.02,12.19,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"a5f166ad-d65b-4147-8376-026b684e4e61","UNDE_008.basePlot.cfc","D05","UNDE","UNDE_008","distributed","WnrB9gmiM7Jr4FEmVPzVJj+wNohOjPshhygmQPw7JQk=",,"WnrB9gmiM7Jr4FEmVPzVJj+wNohOjPshUY9NZ2gWBbU=","A00000077098","2019-06-18T15:15Z","2019-12-10",1,0.488,9.10,9.41,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"9263507e-1e01-4978-9511-76a065378b73","UNDE_008.basePlot.cfc","D05","UNDE","UNDE_008","distributed","WnrB9gmiM7Jz1EV/dD385V0EeiKaTx6Mug5wO7eEG8c=",,"WnrB9gmiM7Jz1EV/dD385V0EeiKaTx6M/EVqdIGggPE=","A00000076946","2019-06-18T16:18Z","2019-12-10",1,0.478,6.32,9.10,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"ed66f444-c4d6-4da6-8709-8bf3947617ee","UNDE_008.basePlot.cfc","D05","UNDE","UNDE_008","distributed","WnrB9gmiM7Iqw7uk/lk6dnAv+oNRMmT1bNNvO/LTT2A=",,"WnrB9gmiM7Iqw7uk/lk6dnAv+oNRMmT18Zel/UrBgr5QOPuEllaZDQ==","A00000076961","2019-06-18T16:40Z","2019-12-10",1,0.476,9.62,10.38,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"68283166-3d2f-412d-beec-ed098964ca07","UNDE_006.basePlot.cfc","D05","UNDE","UNDE_006","distributed","WnrB9gmiM7L9qaa4A1DE1mWRmW2/scZVknzQp0VxHow=",,"WnrB9gmiM7L9qaa4A1DE1mWRmW2/scZVrweJMvHewA2hrCgPjCSHAw==","A00000077167","2019-06-18T18:50Z","2019-12-10",1,0.467,10.07,11.61,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"45470bf9-4492-4dda-a848-69a4a6be3a04","UNDE_006.basePlot.cfc","D05","UNDE","UNDE_006","distributed","WnrB9gmiM7L9n4zA3ZXk0wZQVfbKXThRqWIebyIUv1M=",,"WnrB9gmiM7L9n4zA3ZXk0wZQVfbKXThRRXsjOc5W7Ic=","A00000076955","2019-06-18T19:07Z","2019-12-10",1,0.478,7.15,11.38,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"0905e572-ad3e-45d5-a2e0-31d98ebfe9ff","UNDE_015.basePlot.cfc","D05","UNDE","UNDE_015","distributed","WnrB9gmiM7J8+KKgV0QMSbxpXMsoobM8aDE3md1zn8w=",,"WnrB9gmiM7J8+KKgV0QMSbxpXMsoobM8VA/qPg6L1fWEFaDIOGGoUw==","A00000076686","2019-06-18T21:39Z","2019-12-10",1,0.489,11.77,9.32,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"8ef210dc-2a87-43aa-8b6e-8290db78fb37","UNDE_015.basePlot.cfc","D05","UNDE","UNDE_015","distributed","WnrB9gmiM7JD3HqzGl84QjVnXsJeiZinFdqxYowJn2c=",,"WnrB9gmiM7JD3HqzGl84QjVnXsJeiZinMD0Aa9uO7bQ=","A00000076943","2019-06-18T22:09Z","2019-12-10",1,0.486,12.59,9.52,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"6c595913-3088-4a03-bfaa-c3d91f3e383d","UNDE_057.basePlot.cfc","D05","UNDE","UNDE_057","tower","WnrB9gmiM7IUiBQox5poj7VQaVdpYtQ9E+pZY14R+Ps=",,"WnrB9gmiM7IUiBQox5poj7VQaVdpYtQ9orVg4R3k5do=","A00000076717","2019-06-20T18:46Z","2019-12-10",1,0.468,11.32,12.51,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"d1b4bb2b-eb6c-4513-8be4-fff562be0161","UNDE_013.basePlot.cfc","D05","UNDE","UNDE_013","distributed","WnrB9gmiM7IpemP7BGzNnxe8P1CPTIPjsCGOCjHrowg=",,"WnrB9gmiM7IpemP7BGzNnxe8P1CPTIPjNluMIapzLHU=","A00000076684","2019-06-25T21:04Z","2019-12-10",1,0.470,8.21,18.13,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"5cd03fad-1fd5-4190-963b-122abce86227","UNDE_013.basePlot.cfc","D05","UNDE","UNDE_013","distributed","WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5xTJR/AJnI8GU=",,"WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5xs8VdsB5IR/vyYpJAxTPo5Q==","A00000076949","2019-06-25T22:19Z","2019-12-10",1,0.485,5.69,10.83,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"2f251322-c0f0-4183-b1b4-9c6b251bdde1","UNDE_010.basePlot.cfc","D05","UNDE","UNDE_010","distributed","WnrB9gmiM7J79JC2j9HOwhWTxiOQO+YvcD1lo8IaNXg=",,"WnrB9gmiM7J79JC2j9HOwhWTxiOQO+YvYTck6Ga1Iu4=","A00000076712","2019-06-26T15:24Z","2019-12-10",1,0.484,13.56,14.46,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
