uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release
a87eca43-d16a-45c1-954f-89dbe94d0e71,GUAN_009.basePlot.cfc,D04,GUAN,GUAN_009,distributed,xIqeKa1cF5zndmx1vcsWkkLyDyi82MtPhFkhQo8lUOA=,"",xIqeKa1cF5zndmx1vcsWkkLyDyi82MtPBnM9mwOSzws=,A00000005889,2018-05-02T16:26Z,2020-09-30,1,0.199,25,0.123,0.025,0.02,0.464,0.239,0.3,44.5,7.7,23.8,18.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,yOg/B621B2rBEidHmvFsEQ==,,20211222T012352Z,RELEASE-2022
9667fa89-47f7-4360-bb2e-f0f8dfb139fb,GUAN_009.basePlot.cfc,D04,GUAN,GUAN_009,distributed,xIqeKa1cF5wASyZIQOWF2wuDYyZSHwAZ1iaHOWDU3LI=,"",xIqeKa1cF5wASyZIQOWF2wuDYyZSHwAZUyRjGVcxh9WDTmQgKqWrvA==,A00000005895,2018-05-02T16:52Z,2020-09-30,1,0.194,25,0.213,1.236,0.705,0.21,0.262,22.1,56,9.6,34.7,27,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,yOg/B621B2rBEidHmvFsEQ==,,20211222T012352Z,RELEASE-2022
2469f506-3d6f-4880-8d81-bf55d49aaf46,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADOuvQ6Kg3HtI=,,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADEIsTSVcjawaYXqDH0/A/+w==,A00000077025,2019-06-10T18:08Z,2019-12-10,1,0.201,25,0.394,2.126,0.911,0.292,0.239,79.1,46.7,11.9,13.1,123,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
1c2734bb-e7b3-4345-9a15-6270f2608de0,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXuaNgyvfkCgk=,,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXgnkiacQE08Zjf32BRA7ZSA==,A00000077006,2019-06-10T18:50Z,2019-12-10,1,0.198,25,0.26,1.642,0.459,0.208,0.177,41.6,36.7,6.5,15.1,80.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
a348969d-928b-4f2a-b11b-740c99e433af,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8X16FvbcPa00Q=,,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8Xr32fdYsMKlIoV1npyl6MgA==,A00000076988,2019-06-10T19:13Z,2019-12-10,1,0.201,25,0.387,1.928,0.839,0.264,0.229,110.6,50.1,9.4,20.3,90.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
aca8f18f-fef6-429e-891d-c9348deff052,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7Iw/caom31wxIo8cHK251QTLQ25AGcqNdY=,,WnrB9gmiM7Iw/caom31wxIo8cHK251QT+TnsnKYgolY=,A00000076677,2019-06-10T19:53Z,2019-12-10,1,0.204,25,0.093,0.62,0.596,0.056,0.073,408.7,21.7,2.1,12.2,46,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
e0f1fba7-2824-4989-af14-7d8f928d8ee1,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0dH1GELAoleg=,,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0t4x457BOSn0=,A00000076968,2019-06-10T20:30Z,2019-12-10,1,0.198,25,0.222,0.999,0.778,0.41,0.123,409.5,35.9,3.8,11.3,187,OK,OK,OK,OK,OK,OK,OK,OK,OK,sample value outlier,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
9483ad42-ed39-4de2-97ac-9f50c6f59f65,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+zZlioCdTWHo=,,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+1iT+VF5mOFY=,A00000076994,2019-06-11T15:00Z,2019-12-10,1,0.196,25,0.228,1.214,0.366,0.144,0.144,342.6,25.3,6.9,17.2,30.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
fc484665-d68e-4659-9701-aadb33bce131,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fQ2kkA037WD0=,,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fS8aBWwM7w4k=,A00000076997,2019-06-11T16:30Z,2019-12-10,1,0.2,25,0.083,0.468,0.602,0.066,0.072,516.5,26.1,1.2,10.4,33.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
2b0fc359-28cb-4a2e-8569-a84d3d77a2a5,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdXPwVPk+KNeI=,,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdr8kNoiOUUis=,A00000077000,2019-06-11T17:30Z,2019-12-10,1,0.202,25,0.205,1.042,0.621,0.201,0.146,317.9,33.6,7.9,21,28.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
b98e917f-64bc-4bf1-bb43-ee12f40a1ef9,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nO47djhz52+yk=,,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nONNR9ouv/0aA=,A00000077003,2019-06-11T18:00Z,2019-12-10,1,,25,,,,,,,,,,,"","","","","","","","","","",Insuficient sample received to complete analyses,A and L Great Lakes,SOP APF-10-020,"",0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
53f580a6-1df4-453e-9759-4f4c6f43f690,UNDE_045.basePlot.cfc,D05,UNDE,UNDE_045,tower,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxh4gC4rrCz4fI=,,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxhC6J3mKC0j9t82IXobhEWyg==,A00000076975,2019-06-11T20:15Z,2019-12-10,1,0.199,25,0.46,1.496,0.738,0.318,0.229,110.6,59.9,9.3,17.5,130.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
26e745af-898f-4580-9493-e4a155786ed0,UNDE_045.basePlot.cfc,D05,UNDE,UNDE_045,tower,WnrB9gmiM7JNOvgyikBPNc44yPoPFdHCens2PM37XGE=,,WnrB9gmiM7JNOvgyikBPNc44yPoPFdHChBkIfQziweg=,A00000076977,2019-06-11T20:45Z,2019-12-10,1,0.195,25,0.44,2.067,1.064,0.406,0.249,90.5,219.4,10.2,16.9,56.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
3cdc7bc7-1ab2-4418-aaae-0421e0b67128,UNDE_043.basePlot.cfc,D05,UNDE,UNDE_043,tower,WnrB9gmiM7IeVjy3t6E1q0/RS8xGUqrxRonELKPB9Xg=,,WnrB9gmiM7IeVjy3t6E1q0/RS8xGUqrxSGFDzI5sMsA=,A00000076983,2019-06-12T19:41Z,2019-12-10,1,0.197,25,0.404,1.351,0.751,0.294,0.156,34.3,141.1,7.2,14.4,57.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
303f6749-c0e8-45bd-8cbb-fb3e8d011d8c,UNDE_043.basePlot.cfc,D05,UNDE,UNDE_043,tower,WnrB9gmiM7LkvBDTDNfPBgXnhvQsy/vla9JsJuw0jrQ=,,WnrB9gmiM7LkvBDTDNfPBgXnhvQsy/vlD+NOA1TMQkM=,A00000076964,2019-06-12T20:45Z,2019-12-10,1,0.2,25,0.219,1.365,0.515,0.195,0.161,161,36.9,8.8,15.9,28.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
fc0d60ba-d0eb-4e1c-adc2-59eb9f16cf3f,UNDE_043.basePlot.cfc,D05,UNDE,UNDE_043,tower,WnrB9gmiM7KmN8z5JA0LD8CEV3b/8VW7sn51kRyvvTA=,,WnrB9gmiM7KmN8z5JA0LD8CEV3b/8VW7ZzqMzqRUZxTZxa+BMxjNVA==,A00000076969,2019-06-12T21:53Z,2019-12-10,1,0.199,25,0.265,1.422,0.677,0.195,0.16,66.2,58.2,6.4,10.5,111.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
137d0c17-752f-4b13-b974-0c1fea4e062f,UNDE_049.basePlot.cfc,D05,UNDE,UNDE_049,tower,WnrB9gmiM7K3lFvPe4rkt+JbammpugJwB3+gAB7QzT8=,,WnrB9gmiM7K3lFvPe4rkt+JbammpugJwuF/YKvgkjPI=,A00000077132,2019-06-13T14:28Z,2019-12-10,1,0.201,25,0.235,0.849,0.652,0.265,0.194,606.2,66.6,6.8,17.6,112.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
bffc6b5a-1969-4fba-b275-50a4db6ad195,UNDE_049.basePlot.cfc,D05,UNDE,UNDE_049,tower,WnrB9gmiM7JBlwf0kg4PxQtWhOnvEt0/14Q0Ppw2Yy8=,,WnrB9gmiM7JBlwf0kg4PxQtWhOnvEt0/EE3D7SlPNcpI2i5kg+0+Eg==,A00000077097,2019-06-13T15:05Z,2019-12-10,1,0.205,25,0.416,1.523,0.653,0.201,0.264,30.3,61.5,38.5,30.2,26.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
ac3ce309-e7bf-416d-bb06-bcd2a2141ca3,UNDE_049.basePlot.cfc,D05,UNDE,UNDE_049,tower,WnrB9gmiM7LSV5HlKEzEqo3hjTUQS3TIJYUJX89GHXg=,,WnrB9gmiM7LSV5HlKEzEqo3hjTUQS3TIX2QvuDshLhs=,A00000077099,2019-06-13T16:02Z,2019-12-10,1,0.199,25,0.277,1.756,1.444,0.222,0.202,176.4,73.5,6.6,24.7,26.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
c8e7b671-8f26-4a88-b026-1187b3c41857,UNDE_001.basePlot.cfc,D05,UNDE,UNDE_001,distributed,WnrB9gmiM7KE42ljwWfLWitN1Xoj1pgf51DqXPCl7Yk=,,WnrB9gmiM7KE42ljwWfLWitN1Xoj1pgfNkN0c3m9cwEurclMxeXkuQ==,A00000077183,2019-06-13T17:46Z,2019-12-10,1,0.201,25,0.224,1.396,0.553,0.166,0.159,584.1,31.2,9,14.3,27.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
478c4683-51f1-4a22-9b9a-20dc554d165a,UNDE_003.basePlot.cfc,D05,UNDE,UNDE_003,distributed,WnrB9gmiM7J2iXXyXFMl3ThAIePwl82x7paul32GQUc=,,WnrB9gmiM7J2iXXyXFMl3ThAIePwl82xfjj1H1SnDBOMmxs6+lBlgQ==,A00000077148,2019-06-13T19:13Z,2019-12-10,1,0.199,25,0.247,1.056,0.882,0.358,0.169,330.8,39,8.9,16.7,136,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
6a026238-65dc-4285-af21-362e5a9dd4c6,UNDE_011.basePlot.cfc,D05,UNDE,UNDE_011,distributed,WnrB9gmiM7KTU20jre6nB1u+wdYl6Nc9xXS66P5BPQw=,,WnrB9gmiM7KTU20jre6nB1u+wdYl6Nc9leMpuUWpGGU=,A00000077133,2019-06-13T20:29Z,2019-12-10,1,0.2,25,0.12,0.586,0.507,0.059,0.061,365.2,22.9,1.2,12.7,44.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
a6c7d551-d878-41a7-84c9-ec90e8b59eb5,UNDE_014.basePlot.cfc,D05,UNDE,UNDE_014,distributed,WnrB9gmiM7JycIzkm/+HI3G9lIM1wUpHW3keJ6uXzpw=,,WnrB9gmiM7JycIzkm/+HI3G9lIM1wUpHdxgdEjc+fbxTnWYPun64dw==,A00000076957,2019-06-17T20:45Z,2019-12-10,1,0.196,25,0.186,1.032,1.046,0.184,0.17,599.1,1712,7.5,23.1,48.7,OK,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
5aa27c3e-e180-4291-a541-9a44a9ee9ce3,UNDE_014.basePlot.cfc,D05,UNDE,UNDE_014,distributed,WnrB9gmiM7IGbrw8rGLETvA2FKqXGtZgnK7KJzwxECc=,,WnrB9gmiM7IGbrw8rGLETvA2FKqXGtZgpeQcmE2mKrU=,A00000076952,2019-06-17T21:40Z,2019-12-10,1,0.197,25,0.34,1.646,0.619,0.302,0.237,54,60.9,21.3,36.1,33.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
787a21f6-8648-4710-af36-db9c5d939e6c,UNDE_008.basePlot.cfc,D05,UNDE,UNDE_008,distributed,WnrB9gmiM7Jr4FEmVPzVJj+wNohOjPshhygmQPw7JQk=,,WnrB9gmiM7Jr4FEmVPzVJj+wNohOjPshUY9NZ2gWBbU=,A00000077098,2019-06-18T15:15Z,2019-12-10,1,0.202,25,0.095,0.417,1.204,0.07,0.077,697,26.3,2,11,57.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
a2a932ae-fa08-4ac7-ac84-5a0a0eb44145,UNDE_008.basePlot.cfc,D05,UNDE,UNDE_008,distributed,WnrB9gmiM7Jz1EV/dD385V0EeiKaTx6Mug5wO7eEG8c=,,WnrB9gmiM7Jz1EV/dD385V0EeiKaTx6M/EVqdIGggPE=,A00000076946,2019-06-18T16:18Z,2019-12-10,1,0.203,25,0.182,1.249,0.511,0.152,0.13,163.4,33.2,5.8,20.5,22.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
11f2b4be-1615-4bd4-8774-f68edbb6b0da,UNDE_008.basePlot.cfc,D05,UNDE,UNDE_008,distributed,WnrB9gmiM7Iqw7uk/lk6dnAv+oNRMmT1bNNvO/LTT2A=,,WnrB9gmiM7Iqw7uk/lk6dnAv+oNRMmT18Zel/UrBgr5QOPuEllaZDQ==,A00000076961,2019-06-18T16:40Z,2019-12-10,1,0.201,25,0.2,0.943,0.591,0.14,0.162,58.5,41.5,6.4,17,89.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
53222e4a-452e-4234-b87b-07b15cdf0db3,UNDE_006.basePlot.cfc,D05,UNDE,UNDE_006,distributed,WnrB9gmiM7L9qaa4A1DE1mWRmW2/scZVknzQp0VxHow=,,WnrB9gmiM7L9qaa4A1DE1mWRmW2/scZVrweJMvHewA2hrCgPjCSHAw==,A00000077167,2019-06-18T18:50Z,2019-12-10,1,0.206,25,0.267,1.018,0.728,0.371,0.153,497.2,48.5,7,22.1,174.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,sample value outlier,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
5e4bcb34-4c9b-4340-9bdb-c119d373d16b,UNDE_006.basePlot.cfc,D05,UNDE,UNDE_006,distributed,WnrB9gmiM7L9n4zA3ZXk0wZQVfbKXThRqWIebyIUv1M=,,WnrB9gmiM7L9n4zA3ZXk0wZQVfbKXThRRXsjOc5W7Ic=,A00000076955,2019-06-18T19:07Z,2019-12-10,1,0.196,25,0.184,0.965,0.733,0.216,0.117,424.2,32.6,6,16.3,36.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
39d05e71-6bab-4633-8b46-cae3623f01cc,UNDE_015.basePlot.cfc,D05,UNDE,UNDE_015,distributed,WnrB9gmiM7J8+KKgV0QMSbxpXMsoobM8aDE3md1zn8w=,,WnrB9gmiM7J8+KKgV0QMSbxpXMsoobM8VA/qPg6L1fWEFaDIOGGoUw==,A00000076686,2019-06-18T21:39Z,2019-12-10,1,0.199,25,0.091,0.375,1.168,0.121,0.065,97.1,36.4,1.5,8.5,13.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
100ffff6-08a6-4235-b51b-6554376aca43,UNDE_015.basePlot.cfc,D05,UNDE,UNDE_015,distributed,WnrB9gmiM7JD3HqzGl84QjVnXsJeiZinFdqxYowJn2c=,,WnrB9gmiM7JD3HqzGl84QjVnXsJeiZinMD0Aa9uO7bQ=,A00000076943,2019-06-18T22:09Z,2019-12-10,1,0.199,25,0.077,0.4,0.818,0.072,0.067,296.3,1132,1.4,16.3,33.4,OK,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
0a2ac348-906d-4b45-b7aa-87dea08caebe,UNDE_057.basePlot.cfc,D05,UNDE,UNDE_057,tower,WnrB9gmiM7IUiBQox5poj7VQaVdpYtQ9E+pZY14R+Ps=,,WnrB9gmiM7IUiBQox5poj7VQaVdpYtQ9orVg4R3k5do=,A00000076717,2019-06-20T18:46Z,2019-12-10,1,0.2,25,0.203,0.754,0.302,0.117,0.106,912.9,44,3.5,33.3,32.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
139f2b57-b467-438e-85fc-64e93f5a7d0d,UNDE_013.basePlot.cfc,D05,UNDE,UNDE_013,distributed,WnrB9gmiM7IpemP7BGzNnxe8P1CPTIPjsCGOCjHrowg=,,WnrB9gmiM7IpemP7BGzNnxe8P1CPTIPjNluMIapzLHU=,A00000076684,2019-06-25T21:04Z,2019-12-10,1,0.194,25,0.316,2.742,1.652,0.487,0.221,73.4,46.2,10,23.9,31.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
a1496059-f23b-4571-a4be-0252359a4e77,UNDE_013.basePlot.cfc,D05,UNDE,UNDE_013,distributed,WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5xTJR/AJnI8GU=,,WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5xs8VdsB5IR/vyYpJAxTPo5Q==,A00000076949,2019-06-25T22:19Z,2019-12-10,1,0.199,25,0.117,0.733,0.633,0.116,0.127,434.1,63.3,6.6,21.4,17.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
3fe46293-f003-402a-9ba7-084bf2b5fb7b,UNDE_010.basePlot.cfc,D05,UNDE,UNDE_010,distributed,WnrB9gmiM7J79JC2j9HOwhWTxiOQO+YvcD1lo8IaNXg=,,WnrB9gmiM7J79JC2j9HOwhWTxiOQO+YvYTck6Ga1Iu4=,A00000076712,2019-06-26T15:24Z,2019-12-10,1,0.205,25,0.085,0.439,0.398,0.056,0.056,782.6,20.8,1.7,15.2,29.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
bff84d55-52fd-4208-8d5d-1040465b9ab7,UNDE_010.basePlot.cfc,D05,UNDE,UNDE_010,distributed,WnrB9gmiM7Ibka+NDUMwnGX4rMm8CV/TZwvw6KhnBOc=,,WnrB9gmiM7Ibka+NDUMwnGX4rMm8CV/TWe8Npq3US+NGvebRd4lDNg==,A00000076695,2019-06-26T15:48Z,2019-12-10,1,0.198,25,0.206,1.488,0.428,0.197,0.158,88,60,3.9,18.1,133.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
79e3cb55-a78f-47b9-ab6f-4acd3bcc9a5c,UNDE_010.basePlot.cfc,D05,UNDE,UNDE_010,distributed,WnrB9gmiM7LG7n/8M0sazkfS1H7It3zgkMVGE0ZgDKQ=,,WnrB9gmiM7LG7n/8M0sazkfS1H7It3zgvW+ix1M1/JU=,A00000076990,2019-06-26T16:05Z,2019-12-10,1,0.2,25,0.095,0.348,0.809,0.103,0.078,1029,58.8,1.6,22.6,49.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
01a91413-9cac-4072-8026-742261e0e828,UNDE_002.basePlot.cfc,D05,UNDE,UNDE_002,distributed,WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/K+03fx+t58hU=,,WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/KWP/S0/ZITZuee0ima9rqtQ==,A00000076673,2019-06-26T19:01Z,2019-12-10,1,0.197,25,0.206,1,0.505,0.163,0.137,531.9,53.7,10.5,21.4,26.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
87b08f69-c960-4ee7-ab5e-ac2bb4c80778,UNDE_002.basePlot.cfc,D05,UNDE,UNDE_002,distributed,WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3hZ1JUady3ZMY=,,WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3hsemESIcoj1w=,A00000076682,2019-06-26T19:38Z,2019-12-10,1,0.204,25,0.238,0.962,0.291,0.102,0.111,966.9,46.2,3.1,44.6,23.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
1a96fccf-d235-4d2e-b085-971f65baff80,UNDE_059.basePlot.cfc,D05,UNDE,UNDE_059,tower,WnrB9gmiM7KvmlqGJ42r9+3oMC4z/PpxWa8h73+2iqQ=,,WnrB9gmiM7KvmlqGJ42r9+3oMC4z/Ppx0EF6RLo3En//6/GI4sbugA==,A00000076714,2019-06-26T21:04Z,2019-12-10,1,0.198,25,0.107,0.431,0.645,0.169,0.065,65.4,43.5,2.6,7.2,17.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
beec8a59-099a-44fe-9bd5-818a302bf3d8,UNDE_059.basePlot.cfc,D05,UNDE,UNDE_059,tower,WnrB9gmiM7J7IoFxUZveELqHAvQSepTBVqV06RBRk8w=,,WnrB9gmiM7J7IoFxUZveELqHAvQSepTBVFpLLFOFu3L/1tBalmuIUQ==,A00000076701,2019-06-26T21:48Z,2019-12-10,1,0.196,25,0.155,0.777,0.976,0.218,0.138,428.3,44.8,6.6,29.7,26,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
81d2a19b-b334-45ba-84a3-7dd2130e5f2b,UNDE_012.basePlot.cfc,D05,UNDE,UNDE_012,distributed,WnrB9gmiM7J96MyDYabcUgIRrJ3NnHDw7Pruh5AVjnc=,,WnrB9gmiM7J96MyDYabcUgIRrJ3NnHDwPwS6XryV39sWRAAVuX+0oQ==,A00000076679,2019-06-27T16:13Z,2019-12-10,1,0.2,25,0.14,0.759,0.983,0.291,0.13,744,89.6,6,22,19,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T014548Z,RELEASE-2022
